STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-PCTALL-GE010HI,DLY-SNWD-PCTALL-GE003WI,DLY-SNOW-PCTALL-GE030TI,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100122,178,94,23,359,434,284
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100123,178,96,23,360,435,284
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100124,178,99,24,360,436,285
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100125,179,101,24,361,437,285
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100126,178,103,24,362,438,286
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100127,179,105,25,362,438,286
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100128,179,106,25,363,440,287
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100129,178,108,25,364,441,288
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100130,179,108,25,365,442,289
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100131,179,109,25,366,443,289
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100201,179,109,25,367,444,290
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100202,180,110,25,368,446,291
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100203,181,109,25,370,447,292
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100204,181,109,25,371,449,293
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100205,182,108,25,372,450,294
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100206,182,107,25,374,452,295
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100207,183,106,25,375,454,297
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100208,184,104,25,377,456,298
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100209,185,102,24,378,457,299
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100210,186,101,24,380,459,301
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100211,187,99,23,382,461,302
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100212,188,97,23,383,463,304
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100213,188,95,22,385,466,305
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100214,189,92,22,387,468,307
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100215,190,90,21,389,470,308
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100216,190,88,21,391,472,310
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100217,190,85,20,393,475,312
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100218,191,83,20,395,477,313
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100219,191,80,19,397,480,315
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100220,191,77,19,400,482,317
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100221,192,74,18,402,485,319
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100222,193,71,18,404,488,321
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100223,193,68,17,407,490,323
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100224,194,65,17,409,493,325
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100225,194,62,16,412,496,327
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100226,195,59,16,414,499,329
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100227,195,56,15,417,502,331
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100228,195,53,15,419,505,334
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100301,196,47,13,422,508,336
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100302,197,44,13,425,511,338
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100303,197,42,12,427,514,341
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100304,198,39,11,430,518,343
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100305,198,37,11,433,521,345
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100306,199,35,10,436,524,348
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100307,200,32,10,439,527,350
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100308,201,30,9,442,531,353
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100309,201,29,9,445,534,356
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100310,202,27,8,448,537,358
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100311,202,25,8,451,541,361
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100312,204,23,7,454,544,364
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100313,205,21,7,457,548,366
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100314,205,20,7,460,551,369
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100315,206,18,6,463,555,372
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100316,207,17,6,466,558,375
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100317,208,15,5,470,562,378
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100318,209,14,5,473,565,381
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100319,211,12,4,476,569,383
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100320,212,11,4,480,573,386
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100321,213,10,4,483,576,389
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100322,213,9,3,486,580,392
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100323,213,8,3,489,583,396
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100324,214,7,2,493,587,399
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100325,215,6,2,496,591,402
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100326,217,6,2,500,594,405
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100327,218,5,2,503,598,408
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100328,219,4,1,506,602,411
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100329,220,4,1,510,605,414
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100330,220,3,1,513,609,417
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100331,221,3,1,517,613,421
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100401,221,-9999,-9999,520,616,424
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100402,221,-9999,-9999,523,620,427
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100403,221,-9999,-9999,527,624,430
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100404,221,-9999,0,530,627,433
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100405,221,-9999,0,534,631,437
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100406,221,-9999,0,537,634,440
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100407,221,-9999,0,541,638,443
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100408,220,-9999,0,544,642,446
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100409,220,-9999,0,547,645,450
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100410,220,0,0,551,649,453
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100411,219,0,0,554,652,456
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100412,219,0,0,557,655,459
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100413,219,0,0,561,659,462
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100414,220,0,0,564,662,466
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100415,219,0,0,567,666,469
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100416,219,0,0,570,669,472
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100417,218,0,0,574,672,475
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100418,218,0,0,577,675,478
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100419,218,0,0,580,679,481
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100420,218,0,0,583,682,484
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100421,219,0,0,586,685,488
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100422,219,0,0,589,688,491
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100423,219,0,0,592,691,494
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100424,219,0,0,595,694,497
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100425,219,0,0,598,697,500
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100426,219,0,0,601,700,503
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100427,219,0,0,604,703,506
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100428,219,0,0,607,706,509
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100429,220,0,0,610,708,512
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100430,220,0,0,613,711,515
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100501,221,0,0,616,714,518
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100502,222,0,0,619,717,521
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100503,223,0,0,622,719,524
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100504,224,0,0,625,722,527
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100505,225,0,0,627,725,530
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100506,226,0,0,630,727,533
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100507,227,0,0,633,730,536
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100508,229,0,0,636,733,539
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100509,230,0,0,639,735,542
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100510,230,0,0,642,738,546
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100511,231,0,0,644,740,549
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100512,231,0,0,647,743,552
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100513,231,0,0,650,745,555
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100514,231,0,0,653,748,558
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100515,232,0,0,656,751,561
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100516,232,0,0,659,753,564
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100517,233,0,0,662,756,567
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100518,232,0,0,665,759,571
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100519,232,0,0,668,761,574
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100520,231,0,0,671,764,577
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100521,230,0,0,674,767,580
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100522,230,0,0,677,770,584
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100523,230,0,0,680,772,587
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100524,230,0,0,683,775,590
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100525,229,0,0,686,778,594
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100526,229,0,0,689,781,597
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100527,229,0,0,692,784,601
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100528,228,0,0,695,787,604
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100529,227,0,0,699,790,607
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100530,226,0,0,702,793,611
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100531,224,0,0,705,796,614
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100601,223,0,0,708,799,618
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100602,222,0,0,712,802,621
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100603,221,0,0,715,805,625
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100604,220,0,0,718,809,628
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100605,218,0,0,722,812,631
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100606,217,0,0,725,815,635
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100607,216,0,0,728,818,638
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100608,215,0,0,731,821,642
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100609,214,0,0,735,824,645
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100610,213,0,0,738,827,648
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100611,212,0,0,741,831,651
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100612,212,0,0,744,834,655
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100613,211,0,0,747,837,658
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100614,210,0,0,750,840,661
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100615,209,0,0,753,843,664
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100616,208,0,0,756,846,667
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100617,208,0,0,759,848,670
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100618,207,0,0,762,851,673
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100619,207,0,0,765,854,675
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100620,206,0,0,767,856,678
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100621,204,0,0,770,859,681
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100622,203,0,0,772,861,683
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100623,202,0,0,775,864,686
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100624,201,0,0,777,866,688
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100625,200,0,0,779,868,690
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100626,199,0,0,781,870,692
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100627,199,0,0,783,872,694
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100628,199,0,0,785,874,696
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100629,199,0,0,787,876,698
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100630,199,0,0,789,877,700
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100701,199,0,0,790,879,701
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100702,199,0,0,791,880,703
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100703,199,0,0,793,881,704
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100704,198,0,0,794,882,706
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100705,198,0,0,795,883,707
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100706,198,0,0,796,884,708
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100707,197,0,0,797,885,709
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100708,196,0,0,798,885,710
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100709,196,0,0,798,886,711
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100710,196,0,0,799,886,711
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100711,196,0,0,799,887,712
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100712,196,0,0,800,887,712
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100713,196,0,0,800,887,713
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100714,196,0,0,800,887,713
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100715,195,0,0,800,887,714
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100716,195,0,0,800,887,714
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100717,196,0,0,800,887,714
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100718,196,0,0,800,886,714
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100719,197,0,0,800,886,714
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8483,-77.0341,20100720,198,0,0,800,886,714
